Agent ID, Message, Buy/Sell, Order ID, Original Quantity, Price, Type, Leaves Quantity, Trade Price, Aggressor, Trade Match ID
1354295221521, 1,1,1354295221576,1,99.25,Limit,1
1354295221521, 1,1,1354295221576,2,101.5,Limit,2
1354295221521, 1,1,1354295221576,1,99.0,Limit,1
1354295221521, 1,1,1354295221576,2,101.75,Limit,2
1354295221521, 1,1,1354295221576,1,98.75,Limit,1
1354295221521, 1,1,1354295221577,2,102.0,Limit,2
1354295221521, 1,1,1354295221577,1,98.5,Limit,1
1354295221521, 1,1,1354295221577,2,102.25,Limit,2
1354295221521, 1,1,1354295221577,1,98.25,Limit,1
1354295221521, 1,1,1354295221578,2,102.5,Limit,2
1354295221521, 1,2,1354295221578,2,0.0,Market,2
1354295221521, 3,2,1354295221578,2,0.0,Market,0
1354295221523, 1,1,1354295221579,2,100.0,Limit,2
1354295221523, 1,1,1354295221579,1,100.5,Limit,1
1354295221523, 1,1,1354295221579,2,99.75,Limit,2
1354295221523, 1,1,1354295221579,1,100.75,Limit,1
1354295221523, 1,1,1354295221580,2,99.5,Limit,2
1354295221523, 1,1,1354295221580,1,101.0,Limit,1
1354295221523, 1,1,1354295221580,2,99.25,Limit,2
1354295221523, 1,1,1354295221580,1,101.25,Limit,1
1354295221523, 1,1,1354295221581,2,99.0,Limit,2
1354295221523, 1,1,1354295221581,1,101.5,Limit,1
1354295221523, 1,1,1354295221581,2,98.75,Limit,2
1354295221523, 1,1,1354295221582,1,101.75,Limit,1
1354295221523, 1,1,1354295221582,2,98.5,Limit,2
1354295221523, 1,1,1354295221582,1,102.0,Limit,1
1354295221523, 1,1,1354295221582,2,98.25,Limit,2
1354295221523, 1,1,1354295221583,1,102.25,Limit,1
1354295221523, 1,1,1354295221583,2,98.0,Limit,2
1354295221523, 1,1,1354295221583,1,102.5,Limit,1
1354295221523, 1,1,1354295221583,2,97.75,Limit,2
1354295221523, 1,1,1354295221590,2,100.25,Limit,2
1354295221523, 1,1,1354295221590,1,100.25,Limit,1
1354295221523, 1,1,1354295221591,2,100.5,Limit,2
1354295221523, 1,1,1354295221591,1,100.0,Limit,1
1354295221523, 1,1,1354295221591,2,100.75,Limit,2
1354295221523, 1,1,1354295221592,1,99.75,Limit,1
1354295221523, 1,1,1354295221592,2,101.0,Limit,2
1354295221523, 1,1,1354295221592,1,99.5,Limit,1
1354295221523, 1,1,1354295221593,2,101.25,Limit,2
1354295221523, 1,1,1354295221593,1,99.25,Limit,1
1354295221523, 1,1,1354295221593,2,101.5,Limit,2
1354295221523, 1,1,1354295221593,1,99.0,Limit,1
1354295221523, 1,1,1354295221594,2,101.75,Limit,2
1354295221523, 1,1,1354295221594,1,98.75,Limit,1
1354295221523, 1,1,1354295221594,2,102.0,Limit,2
1354295221523, 1,1,1354295221595,1,98.5,Limit,1
1354295221523, 1,1,1354295221595,2,102.25,Limit,2
1354295221523, 1,1,1354295221595,1,98.25,Limit,1
1354295221523, 1,1,1354295221595,2,102.5,Limit,2
1354295221522, 1,1,1354295221603,2,100.0,Limit,2
1354295221522, 1,1,1354295221603,1,100.5,Limit,1
1354295221522, 1,1,1354295221603,2,99.75,Limit,2
1354295221522, 1,1,1354295221604,1,100.75,Limit,1
1354295221522, 1,1,1354295221604,2,99.5,Limit,2
1354295221522, 1,1,1354295221604,1,101.0,Limit,1
1354295221522, 1,1,1354295221604,2,99.25,Limit,2
1354295221522, 1,1,1354295221605,1,101.25,Limit,1
1354295221522, 1,1,1354295221605,2,99.0,Limit,2
1354295221522, 1,1,1354295221605,1,101.5,Limit,1
1354295221522, 1,1,1354295221605,2,98.75,Limit,2
1354295221522, 1,1,1354295221606,1,101.75,Limit,1
1354295221522, 1,1,1354295221606,2,98.5,Limit,2
1354295221522, 1,1,1354295221606,1,102.0,Limit,1
1354295221522, 1,1,1354295221607,2,98.25,Limit,2
1354295221522, 1,1,1354295221607,1,102.25,Limit,1
1354295221522, 1,1,1354295221607,2,98.0,Limit,2
1354295221522, 1,1,1354295221607,1,102.5,Limit,1
1354295221522, 1,1,1354295221608,2,97.75,Limit,2
1354295221523, 1,1,1354295221619,2,100.0,Limit,2
1354295221523, 1,1,1354295221620,1,100.5,Limit,1
1354295221523, 1,1,1354295221620,2,99.75,Limit,2
1354295221523, 1,1,1354295221620,1,100.75,Limit,1
1354295221523, 1,1,1354295221621,2,99.5,Limit,2
1354295221523, 1,1,1354295221621,1,101.0,Limit,1
1354295221523, 1,1,1354295221621,2,99.25,Limit,2
1354295221523, 1,1,1354295221621,1,101.25,Limit,1
1354295221523, 1,1,1354295221622,2,99.0,Limit,2
1354295221523, 1,1,1354295221622,1,101.5,Limit,1
1354295221523, 1,1,1354295221622,2,98.75,Limit,2
1354295221523, 1,1,1354295221622,1,101.75,Limit,1
1354295221523, 1,1,1354295221623,2,98.5,Limit,2
1354295221523, 1,1,1354295221623,1,102.0,Limit,1
1354295221523, 1,1,1354295221623,2,98.25,Limit,2
1354295221523, 1,1,1354295221623,1,102.25,Limit,1
1354295221523, 1,1,1354295221624,2,98.0,Limit,2
1354295221523, 1,1,1354295221624,1,102.5,Limit,1
1354295221523, 1,1,1354295221624,2,97.75,Limit,2
1354295221524, 1,1,1354295221624,2,100.0,Limit,2
1354295221524, 1,1,1354295221625,1,100.5,Limit,1
1354295221524, 1,1,1354295221625,2,99.75,Limit,2
1354295221524, 1,1,1354295221625,1,100.75,Limit,1
1354295221524, 1,1,1354295221625,2,99.5,Limit,2
1354295221524, 1,1,1354295221626,1,101.0,Limit,1
1354295221524, 1,1,1354295221626,2,99.25,Limit,2
1354295221524, 1,1,1354295221626,1,101.25,Limit,1
1354295221524, 1,1,1354295221626,2,99.0,Limit,2
1354295221524, 1,1,1354295221627,1,101.5,Limit,1
1354295221524, 1,1,1354295221627,2,98.75,Limit,2
1354295221524, 1,1,1354295221627,1,101.75,Limit,1
1354295221524, 1,1,1354295221627,2,98.5,Limit,2
1354295221524, 1,1,1354295221628,1,102.0,Limit,1
1354295221524, 1,1,1354295221628,2,98.25,Limit,2
1354295221524, 1,1,1354295221628,1,102.25,Limit,1
1354295221524, 1,1,1354295221628,2,98.0,Limit,2
1354295221524, 1,1,1354295221629,1,102.5,Limit,1
1354295221524, 1,1,1354295221629,2,97.75,Limit,2
1354295221523, 1,1,1354295221632,2,100.25,Limit,2
1354295221523, 1,1,1354295221633,1,100.25,Limit,1
1354295221523, 1,1,1354295221633,2,100.5,Limit,2
1354295221523, 1,1,1354295221633,1,100.0,Limit,1
1354295221523, 1,1,1354295221633,2,100.75,Limit,2
1354295221523, 1,1,1354295221634,1,99.75,Limit,1
1354295221523, 1,1,1354295221634,2,101.0,Limit,2
1354295221523, 1,1,1354295221634,1,99.5,Limit,1
1354295221523, 1,1,1354295221634,2,101.25,Limit,2
1354295221523, 1,1,1354295221635,1,99.25,Limit,1
1354295221523, 1,1,1354295221635,2,101.5,Limit,2
1354295221523, 1,1,1354295221635,1,99.0,Limit,1
1354295221523, 1,1,1354295221635,2,101.75,Limit,2
1354295221523, 1,1,1354295221636,1,98.75,Limit,1
1354295221523, 1,1,1354295221636,2,102.0,Limit,2
1354295221523, 1,1,1354295221636,1,98.5,Limit,1
1354295221523, 1,1,1354295221636,2,102.25,Limit,2
1354295221523, 1,1,1354295221637,1,98.25,Limit,1
1354295221523, 1,1,1354295221637,2,102.5,Limit,2
1354295221524, 1,1,1354295221643,2,100.0,Limit,2
1354295221524, 1,1,1354295221643,1,100.5,Limit,1
1354295221524, 1,1,1354295221644,2,99.75,Limit,2
1354295221524, 1,1,1354295221644,1,100.75,Limit,1
1354295221524, 1,1,1354295221644,2,99.5,Limit,2
1354295221524, 1,1,1354295221645,1,101.0,Limit,1
1354295221524, 1,1,1354295221645,2,99.25,Limit,2
1354295221524, 1,1,1354295221645,1,101.25,Limit,1
1354295221524, 1,1,1354295221645,2,99.0,Limit,2
1354295221524, 1,1,1354295221646,1,101.5,Limit,1
1354295221524, 1,1,1354295221646,2,98.75,Limit,2
1354295221524, 1,1,1354295221646,1,101.75,Limit,1
1354295221524, 1,1,1354295221646,2,98.5,Limit,2
1354295221524, 1,1,1354295221647,1,102.0,Limit,1
1354295221524, 1,1,1354295221647,2,98.25,Limit,2
1354295221524, 1,1,1354295221647,1,102.25,Limit,1
1354295221524, 1,1,1354295221647,2,98.0,Limit,2
1354295221524, 1,1,1354295221648,1,102.5,Limit,1
1354295221524, 1,1,1354295221648,2,97.75,Limit,2
1354295221521, 1,1,1354295221670,2,100.0,Limit,2
1354295221521, 1,1,1354295221670,1,100.5,Limit,1
1354295221521, 1,1,1354295221671,2,99.75,Limit,2
1354295221521, 1,1,1354295221671,1,100.75,Limit,1
1354295221521, 1,1,1354295221671,2,99.5,Limit,2
1354295221521, 1,1,1354295221671,1,101.0,Limit,1
1354295221521, 1,1,1354295221672,2,99.25,Limit,2
1354295221521, 1,1,1354295221672,1,101.25,Limit,1
1354295221521, 1,1,1354295221672,2,99.0,Limit,2
1354295221521, 1,1,1354295221672,1,101.5,Limit,1
1354295221521, 1,1,1354295221673,2,98.75,Limit,2
1354295221521, 1,1,1354295221673,1,101.75,Limit,1
1354295221521, 1,1,1354295221673,2,98.5,Limit,2
1354295221521, 1,1,1354295221673,1,102.0,Limit,1
1354295221521, 1,1,1354295221674,2,98.25,Limit,2
1354295221521, 1,1,1354295221674,1,102.25,Limit,1
1354295221521, 1,1,1354295221674,2,98.0,Limit,2
1354295221521, 1,1,1354295221675,1,102.5,Limit,1
1354295221521, 1,1,1354295221675,2,97.75,Limit,2
1354295221523, 1,1,1354295221681,2,100.0,Limit,2
1354295221523, 1,1,1354295221682,1,100.5,Limit,1
1354295221523, 1,1,1354295221685,2,99.75,Limit,2
1354295221523, 1,1,1354295221686,1,100.75,Limit,1
1354295221523, 1,1,1354295221686,2,99.5,Limit,2
1354295221523, 1,1,1354295221686,1,101.0,Limit,1
1354295221523, 1,1,1354295221687,2,99.25,Limit,2
1354295221523, 1,1,1354295221687,1,101.25,Limit,1
1354295221523, 1,1,1354295221687,2,99.0,Limit,2
1354295221523, 1,1,1354295221688,1,101.5,Limit,1
1354295221523, 1,1,1354295221688,2,98.75,Limit,2
1354295221523, 1,1,1354295221688,1,101.75,Limit,1
1354295221523, 1,1,1354295221689,2,98.5,Limit,2
1354295221523, 1,1,1354295221689,1,102.0,Limit,1
1354295221523, 1,1,1354295221689,2,98.25,Limit,2
1354295221523, 1,1,1354295221690,1,102.25,Limit,1
1354295221523, 1,1,1354295221690,2,98.0,Limit,2
1354295221523, 1,1,1354295221692,1,102.5,Limit,1
1354295221523, 1,1,1354295221693,2,97.75,Limit,2
1354295221521, 1,1,1354295221694,2,100.0,Limit,2
1354295221521, 1,1,1354295221694,1,100.5,Limit,1
1354295221521, 1,1,1354295221695,2,99.75,Limit,2
1354295221521, 1,1,1354295221711,1,100.75,Limit,1
1354295221521, 1,1,1354295221711,2,99.5,Limit,2
1354295221521, 1,1,1354295221711,1,101.0,Limit,1
1354295221521, 1,1,1354295221719,2,99.25,Limit,2
1354295221521, 1,1,1354295221719,1,101.25,Limit,1
1354295221521, 1,1,1354295221720,2,99.0,Limit,2
1354295221521, 1,1,1354295221720,1,101.5,Limit,1
1354295221521, 1,1,1354295221720,2,98.75,Limit,2
1354295221521, 1,1,1354295221720,1,101.75,Limit,1
1354295221521, 1,1,1354295221721,2,98.5,Limit,2
1354295221521, 1,1,1354295221721,1,102.0,Limit,1
1354295221521, 1,1,1354295221721,2,98.25,Limit,2
1354295221521, 1,1,1354295221721,1,102.25,Limit,1
1354295221521, 1,1,1354295221722,2,98.0,Limit,2
1354295221521, 1,1,1354295221722,1,102.5,Limit,1
1354295221521, 1,1,1354295221722,2,97.75,Limit,2
1354295221517, 1,1,1354295221723,2,100.0,Limit,2
1354295221517, 1,1,1354295221723,1,100.5,Limit,1
1354295221517, 1,1,1354295221723,2,99.75,Limit,2
1354295221517, 1,1,1354295221724,1,100.75,Limit,1
1354295221517, 1,1,1354295221724,2,99.5,Limit,2
1354295221517, 1,1,1354295221724,1,101.0,Limit,1
1354295221517, 1,1,1354295221727,2,99.25,Limit,2
1354295221517, 1,1,1354295221727,1,101.25,Limit,1
1354295221517, 1,1,1354295221727,2,99.0,Limit,2
1354295221517, 1,1,1354295221728,1,101.5,Limit,1
1354295221517, 1,1,1354295221728,2,98.75,Limit,2
1354295221517, 1,1,1354295221728,1,101.75,Limit,1
1354295221517, 1,1,1354295221728,2,98.5,Limit,2
1354295221517, 1,1,1354295221729,1,102.0,Limit,1
1354295221517, 1,1,1354295221729,2,98.25,Limit,2
1354295221517, 1,1,1354295221729,1,102.25,Limit,1
1354295221517, 1,1,1354295221730,2,98.0,Limit,2
1354295221517, 1,1,1354295221730,1,102.5,Limit,1
1354295221517, 1,1,1354295221730,2,97.75,Limit,2
1354295221521, 1,1,1354295221732,2,100.25,Limit,2
1354295221521, 1,1,1354295221733,1,100.25,Limit,1
1354295221521, 1,1,1354295221733,2,100.5,Limit,2
1354295221521, 1,1,1354295221733,1,100.0,Limit,1
1354295221521, 1,1,1354295221733,2,100.75,Limit,2
1354295221521, 1,1,1354295221734,1,99.75,Limit,1
1354295221521, 1,1,1354295221734,2,101.0,Limit,2
1354295221521, 1,1,1354295221734,1,99.5,Limit,1
1354295221521, 1,1,1354295221734,2,101.25,Limit,2
1354295221521, 1,1,1354295221734,1,99.25,Limit,1
1354295221521, 1,1,1354295221735,2,101.5,Limit,2
1354295221521, 1,1,1354295221735,1,99.0,Limit,1
1354295221521, 1,1,1354295221735,2,101.75,Limit,2
1354295221521, 1,1,1354295221735,1,98.75,Limit,1
1354295221521, 1,1,1354295221736,2,102.0,Limit,2
1354295221521, 1,1,1354295221736,1,98.5,Limit,1
1354295221521, 1,1,1354295221736,2,102.25,Limit,2
1354295221521, 1,1,1354295221736,1,98.25,Limit,1
1354295221521, 1,1,1354295221736,2,102.5,Limit,2
1354295221521, 1,1,1354295221760,2,100.25,Limit,2
1354295221521, 1,1,1354295221761,1,100.25,Limit,1
1354295221521, 1,1,1354295221761,2,100.5,Limit,2
1354295221521, 1,1,1354295221761,1,100.0,Limit,1
1354295221521, 1,1,1354295221761,2,100.75,Limit,2
1354295221521, 1,1,1354295221761,1,99.75,Limit,1
1354295221521, 1,1,1354295221761,2,101.0,Limit,2
1354295221521, 1,1,1354295221762,1,99.5,Limit,1
1354295221521, 1,1,1354295221762,2,101.25,Limit,2
1354295221521, 1,1,1354295221762,1,99.25,Limit,1
1354295221521, 1,1,1354295221762,2,101.5,Limit,2
1354295221521, 1,1,1354295221762,1,99.0,Limit,1
1354295221521, 1,1,1354295221762,2,101.75,Limit,2
1354295221521, 1,1,1354295221762,1,98.75,Limit,1
1354295221521, 1,1,1354295221762,2,102.0,Limit,2
1354295221521, 1,1,1354295221762,1,98.5,Limit,1
1354295221521, 1,1,1354295221763,2,102.25,Limit,2
1354295221521, 1,1,1354295221763,1,98.25,Limit,1
1354295221521, 1,1,1354295221763,2,102.5,Limit,2
1354295221521, 1,2,1354295221763,2,0.0,Market,2
1354295221521, 3,2,1354295221763,2,0.0,Market,0
1354295221523, 1,1,1354295221783,2,100.0,Limit,2
1354295221523, 1,1,1354295221783,1,100.5,Limit,1
1354295221523, 1,1,1354295221783,2,99.75,Limit,2
1354295221523, 1,1,1354295221783,1,100.75,Limit,1
1354295221523, 1,1,1354295221784,2,99.5,Limit,2
1354295221523, 1,1,1354295221784,1,101.0,Limit,1
1354295221523, 1,1,1354295221784,2,99.25,Limit,2
1354295221523, 1,1,1354295221784,1,101.25,Limit,1
1354295221523, 1,1,1354295221784,2,99.0,Limit,2
1354295221523, 1,1,1354295221784,1,101.5,Limit,1
1354295221523, 1,1,1354295221784,2,98.75,Limit,2
1354295221523, 1,1,1354295221784,1,101.75,Limit,1
1354295221523, 1,1,1354295221784,2,98.5,Limit,2
1354295221523, 1,1,1354295221785,1,102.0,Limit,1
1354295221523, 1,1,1354295221785,2,98.25,Limit,2
1354295221523, 1,1,1354295221785,1,102.25,Limit,1
1354295221523, 1,1,1354295221785,2,98.0,Limit,2
1354295221523, 1,1,1354295221785,1,102.5,Limit,1
1354295221523, 1,1,1354295221785,2,97.75,Limit,2
1354295221520, 1,1,1354295221791,2,100.25,Limit,2
1354295221520, 1,1,1354295221792,1,100.25,Limit,1
1354295221520, 1,1,1354295221792,2,100.5,Limit,2
1354295221520, 1,1,1354295221792,1,100.0,Limit,1
1354295221520, 1,1,1354295221792,2,100.75,Limit,2
1354295221520, 1,1,1354295221792,1,99.75,Limit,1
1354295221520, 1,1,1354295221792,2,101.0,Limit,2
1354295221520, 1,1,1354295221792,1,99.5,Limit,1
1354295221520, 1,1,1354295221793,2,101.25,Limit,2
1354295221520, 1,1,1354295221793,1,99.25,Limit,1
1354295221520, 1,1,1354295221793,2,101.5,Limit,2
1354295221520, 1,1,1354295221793,1,99.0,Limit,1
1354295221520, 1,1,1354295221793,2,101.75,Limit,2
1354295221520, 1,1,1354295221793,1,98.75,Limit,1
1354295221520, 1,1,1354295221793,2,102.0,Limit,2
1354295221520, 1,1,1354295221793,1,98.5,Limit,1
1354295221520, 1,1,1354295221793,2,102.25,Limit,2
1354295221520, 1,1,1354295221794,1,98.25,Limit,1
1354295221520, 1,1,1354295221794,2,102.5,Limit,2
1354295221523, 1,1,1354295221800,2,100.25,Limit,2
1354295221523, 1,1,1354295221800,1,100.25,Limit,1
1354295221523, 1,1,1354295221801,2,100.5,Limit,2
1354295221523, 1,1,1354295221801,1,100.0,Limit,1
1354295221523, 1,1,1354295221801,2,100.75,Limit,2
1354295221523, 1,1,1354295221801,1,99.75,Limit,1
1354295221523, 1,1,1354295221801,2,101.0,Limit,2
1354295221523, 1,1,1354295221801,1,99.5,Limit,1
1354295221523, 1,1,1354295221801,2,101.25,Limit,2
1354295221523, 1,1,1354295221801,1,99.25,Limit,1
1354295221523, 1,1,1354295221801,2,101.5,Limit,2
1354295221523, 1,1,1354295221802,1,99.0,Limit,1
1354295221523, 1,1,1354295221802,2,101.75,Limit,2
1354295221523, 1,1,1354295221802,1,98.75,Limit,1
1354295221523, 1,1,1354295221802,2,102.0,Limit,2
1354295221523, 1,1,1354295221802,1,98.5,Limit,1
1354295221523, 1,1,1354295221802,2,102.25,Limit,2
1354295221523, 1,1,1354295221802,1,98.25,Limit,1
1354295221523, 1,1,1354295221802,2,102.5,Limit,2
1354295221524, 1,1,1354295221805,2,100.25,Limit,2
1354295221524, 1,1,1354295221805,1,100.25,Limit,1
1354295221524, 1,1,1354295221805,2,100.5,Limit,2
1354295221524, 1,1,1354295221805,1,100.0,Limit,1
1354295221524, 1,1,1354295221805,2,100.75,Limit,2
1354295221524, 1,1,1354295221805,1,99.75,Limit,1
1354295221524, 1,1,1354295221805,2,101.0,Limit,2
1354295221524, 1,1,1354295221806,1,99.5,Limit,1
1354295221524, 1,1,1354295221806,2,101.25,Limit,2
1354295221524, 1,1,1354295221806,1,99.25,Limit,1
1354295221524, 1,1,1354295221806,2,101.5,Limit,2
1354295221524, 1,1,1354295221806,1,99.0,Limit,1
1354295221524, 1,1,1354295221806,2,101.75,Limit,2
1354295221524, 1,1,1354295221806,1,98.75,Limit,1
1354295221524, 1,1,1354295221806,2,102.0,Limit,2
1354295221524, 1,1,1354295221807,1,98.5,Limit,1
1354295221524, 1,1,1354295221807,2,102.25,Limit,2
1354295221524, 1,1,1354295221807,1,98.25,Limit,1
1354295221524, 1,1,1354295221807,2,102.5,Limit,2
1354295221523, 1,1,1354295221807,2,100.25,Limit,2
1354295221523, 1,1,1354295221808,1,100.25,Limit,1
1354295221523, 1,1,1354295221808,2,100.5,Limit,2
1354295221523, 1,1,1354295221808,1,100.0,Limit,1
1354295221523, 1,1,1354295221808,2,100.75,Limit,2
1354295221523, 1,1,1354295221808,1,99.75,Limit,1
1354295221523, 1,1,1354295221808,2,101.0,Limit,2
1354295221523, 1,1,1354295221808,1,99.5,Limit,1
1354295221523, 1,1,1354295221808,2,101.25,Limit,2
1354295221523, 1,1,1354295221808,1,99.25,Limit,1
1354295221523, 1,1,1354295221809,2,101.5,Limit,2
1354295221523, 1,1,1354295221809,1,99.0,Limit,1
1354295221523, 1,1,1354295221809,2,101.75,Limit,2
1354295221523, 1,1,1354295221809,1,98.75,Limit,1
1354295221523, 1,1,1354295221809,2,102.0,Limit,2
1354295221523, 1,1,1354295221809,1,98.5,Limit,1
1354295221523, 1,1,1354295221809,2,102.25,Limit,2
1354295221523, 1,1,1354295221809,1,98.25,Limit,1
1354295221523, 1,1,1354295221809,2,102.5,Limit,2
1354295221523, 1,1,1354295221819,2,100.25,Limit,2
1354295221523, 1,1,1354295221819,1,100.25,Limit,1
1354295221523, 1,1,1354295221819,2,100.5,Limit,2
1354295221523, 1,1,1354295221819,1,100.0,Limit,1
1354295221523, 1,1,1354295221819,2,100.75,Limit,2
1354295221523, 1,1,1354295221819,1,99.75,Limit,1
1354295221523, 1,1,1354295221819,2,101.0,Limit,2
1354295221523, 1,1,1354295221819,1,99.5,Limit,1
1354295221523, 1,1,1354295221820,2,101.25,Limit,2
1354295221523, 1,1,1354295221820,1,99.25,Limit,1
1354295221523, 1,1,1354295221820,2,101.5,Limit,2
1354295221523, 1,1,1354295221820,1,99.0,Limit,1
1354295221523, 1,1,1354295221820,2,101.75,Limit,2
1354295221523, 1,1,1354295221820,1,98.75,Limit,1
1354295221523, 1,1,1354295221820,2,102.0,Limit,2
1354295221523, 1,1,1354295221820,1,98.5,Limit,1
1354295221523, 1,1,1354295221820,2,102.25,Limit,2
1354295221523, 1,1,1354295221821,1,98.25,Limit,1
1354295221523, 1,1,1354295221821,2,102.5,Limit,2
1354295221523, 1,1,1354295221823,2,100.0,Limit,2
1354295221523, 1,1,1354295221823,1,100.5,Limit,1
1354295221523, 1,1,1354295221823,2,99.75,Limit,2
1354295221523, 1,1,1354295221824,1,100.75,Limit,1
1354295221523, 1,1,1354295221824,2,99.5,Limit,2
1354295221523, 1,1,1354295221824,1,101.0,Limit,1
1354295221523, 1,1,1354295221824,2,99.25,Limit,2
1354295221523, 1,1,1354295221824,1,101.25,Limit,1
1354295221523, 1,1,1354295221824,2,99.0,Limit,2
1354295221523, 1,1,1354295221824,1,101.5,Limit,1
1354295221523, 1,1,1354295221824,2,98.75,Limit,2
1354295221523, 1,1,1354295221824,1,101.75,Limit,1
1354295221523, 1,1,1354295221825,2,98.5,Limit,2
1354295221523, 1,1,1354295221825,1,102.0,Limit,1
1354295221523, 1,1,1354295221825,2,98.25,Limit,2
1354295221523, 1,1,1354295221825,1,102.25,Limit,1
1354295221523, 1,1,1354295221825,2,98.0,Limit,2
1354295221523, 1,1,1354295221825,1,102.5,Limit,1
1354295221523, 1,1,1354295221825,2,97.75,Limit,2
1354295221521, 1,1,1354295221825,2,100.25,Limit,2
1354295221521, 1,1,1354295221825,1,100.25,Limit,1
1354295221521, 1,1,1354295221826,2,100.5,Limit,2
1354295221521, 1,1,1354295221826,1,100.0,Limit,1
1354295221521, 1,1,1354295221826,2,100.75,Limit,2
1354295221521, 1,1,1354295221826,1,99.75,Limit,1
1354295221521, 1,1,1354295221826,2,101.0,Limit,2
1354295221521, 1,1,1354295221826,1,99.5,Limit,1
1354295221521, 1,1,1354295221826,2,101.25,Limit,2
1354295221521, 1,1,1354295221826,1,99.25,Limit,1
1354295221521, 1,1,1354295221826,2,101.5,Limit,2
1354295221521, 1,1,1354295221827,1,99.0,Limit,1
1354295221521, 1,1,1354295221827,2,101.75,Limit,2
1354295221521, 1,1,1354295221827,1,98.75,Limit,1
1354295221521, 1,1,1354295221827,2,102.0,Limit,2
1354295221521, 1,1,1354295221827,1,98.5,Limit,1
1354295221521, 1,1,1354295221827,2,102.25,Limit,2
1354295221521, 1,1,1354295221827,1,98.25,Limit,1
1354295221521, 1,1,1354295221827,2,102.5,Limit,2
1354295221524, 1,1,1354295221832,2,100.0,Limit,2
1354295221524, 1,1,1354295221832,1,100.5,Limit,1
1354295221524, 1,1,1354295221832,2,99.75,Limit,2
1354295221524, 1,1,1354295221833,1,100.75,Limit,1
1354295221524, 1,1,1354295221833,2,99.5,Limit,2
1354295221524, 1,1,1354295221833,1,101.0,Limit,1
1354295221524, 1,1,1354295221833,2,99.25,Limit,2
1354295221524, 1,1,1354295221833,1,101.25,Limit,1
1354295221524, 1,1,1354295221833,2,99.0,Limit,2
1354295221524, 1,1,1354295221833,1,101.5,Limit,1
1354295221524, 1,1,1354295221833,2,98.75,Limit,2
1354295221524, 1,1,1354295221833,1,101.75,Limit,1
1354295221524, 1,1,1354295221833,2,98.5,Limit,2
1354295221524, 1,1,1354295221834,1,102.0,Limit,1
1354295221524, 1,1,1354295221834,2,98.25,Limit,2
1354295221524, 1,1,1354295221834,1,102.25,Limit,1
1354295221524, 1,1,1354295221834,2,98.0,Limit,2
1354295221524, 1,1,1354295221834,1,102.5,Limit,1
